Programs,0,1,2,3,4,5,6,7,8,9
Aerospace Engineering,0.10526315789473684,0.021052631578947368,1.0,2.8,0.15789473684210525,0.6631578947368421,0.5157894736842106,0.09473684210526316,0.07368421052631578,0.16842105263157894
Agricultural and Environmental Plant Sciences,0.29411764705882354,0.2235294117647059,0.32941176470588235,0.2823529411764706,0.4117647058823529,2.6,0.5294117647058824,0.011764705882352941,0.5176470588235295,0.2235294117647059
Agricultural Business,0.5111111111111111,0.35555555555555557,0.4,0.35555555555555557,0.08888888888888889,2.511111111111111,1.0666666666666667,0.022222222222222223,0.5333333333333333,0.4444444444444444
Agricultural Communication,0.4772727272727273,0.3181818181818182,0.4318181818181818,0.2727272727272727,0.25,1.9090909090909092,0.7272727272727273,0.0,0.7272727272727273,0.36363636363636365
Agricultural Science,0.4205607476635514,0.102803738317757,0.35514018691588783,0.35514018691588783,0.06542056074766354,2.05607476635514,0.6542056074766355,0.028037383177570093,0.2616822429906542,0.3177570093457944
Agricultural Systems Management,0.25925925925925924,0.2222222222222222,0.7901234567901234,1.0617283950617284,0.1111111111111111,1.4074074074074074,0.49382716049382713,0.024691358024691357,0.30864197530864196,0.2716049382716049
Animal Science,0.1782178217821782,0.18316831683168316,0.2376237623762376,0.33663366336633666,0.13366336633663367,1.1732673267326732,0.5594059405940595,0.0297029702970297,0.9702970297029703,0.5495049504950495
Anthropology and Geography,1.876923076923077,0.2923076923076923,0.4,0.4,0.46153846153846156,0.9846153846153847,0.4,0.015384615384615385,0.3384615384615385,0.46153846153846156
Architectural Engineering,0.10204081632653061,0.04081632653061224,0.7755102040816326,1.2857142857142858,0.08163265306122448,0.5102040816326531,0.4897959183673469,0.02040816326530612,0.08163265306122448,0.1836734693877551
Architecture,0.4594594594594595,0.0,0.10810810810810811,0.35135135135135137,0.05405405405405406,0.16216216216216217,0.08108108108108109,0.0,0.02702702702702703,0.16216216216216217
Art and Design,1.4204545454545454,0.125,0.3181818181818182,0.20454545454545456,0.17045454545454544,0.25,0.29545454545454547,0.022727272727272728,0.07954545454545454,0.03409090909090909
Biochemistry,0.15789473684210525,0.14473684210526316,0.32894736842105265,0.5526315789473685,0.19736842105263158,0.5394736842105263,0.3815789473684211,0.0,2.026315789473684,0.35526315789473684
Biological Sciences,0.4084507042253521,0.3873239436619718,0.45774647887323944,0.4788732394366197,0.2112676056338028,0.7887323943661971,0.352112676056338,0.0,1.3028169014084507,0.5211267605633803
Biomedical Engineering,0.1326530612244898,0.16326530612244897,1.030612244897959,1.3979591836734695,0.20408163265306123,0.5510204081632653,0.5408163265306123,0.0,0.9795918367346939,0.1836734693877551
BioResource and Agricultural Engineering,0.2698412698412698,0.2222222222222222,0.8571428571428571,1.6507936507936507,0.15873015873015872,0.6190476190476191,0.3492063492063492,0.0,0.5714285714285714,0.23809523809523808
Business Administration,0.8181818181818182,0.15151515151515152,0.6666666666666666,0.48484848484848486,0.3333333333333333,0.8787878787878788,1.2424242424242424,0.06060606060606061,0.06060606060606061,0.2727272727272727
Chemistry,0.17391304347826086,0.15942028985507245,0.5942028985507246,0.8115942028985508,0.2318840579710145,0.5507246376811594,0.391304347826087,0.0,1.6376811594202898,0.30434782608695654
Child Development,0.6666666666666666,0.1794871794871795,0.15384615384615385,0.10256410256410256,0.1282051282051282,0.1282051282051282,0.15384615384615385,0.0,0.7692307692307693,1.2564102564102564
City and Regional Planning,1.467741935483871,0.13709677419354838,0.4435483870967742,0.43548387096774194,0.1935483870967742,0.5967741935483871,0.4838709677419355,0.008064516129032258,0.06451612903225806,0.23387096774193547
Civil Engineering,0.15714285714285714,0.12857142857142856,0.7,1.4857142857142858,0.12857142857142856,0.4714285714285714,0.3,0.0,0.34285714285714286,0.18571428571428572
Communication Studies,1.7307692307692308,0.15384615384615385,0.3076923076923077,0.34615384615384615,0.19230769230769232,0.2692307692307692,0.38461538461538464,0.0,0.07692307692307693,0.19230769230769232
Comparative Ethnic Studies,3.5576923076923075,0.47435897435897434,0.33974358974358976,0.3269230769230769,0.44871794871794873,0.4358974358974359,0.358974358974359,0.10256410256410256,0.0641025641025641,0.23717948717948717
Computer Engineering,0.1566265060240964,0.24096385542168675,2.036144578313253,1.1204819277108433,0.20481927710843373,0.7108433734939759,0.5301204819277109,0.060240963855421686,0.3614457831325301,0.21686746987951808
Computer Science,0.17613636363636365,0.125,2.0568181818181817,0.8068181818181818,0.24431818181818182,0.5227272727272727,0.3409090909090909,0.0625,0.45454545454545453,0.09090909090909091
Construction Management,0.2037037037037037,0.07407407407407407,0.35185185185185186,0.5925925925925926,0.07407407407407407,0.48148148148148145,0.5185185185185185,0.037037037037037035,0.12962962962962962,0.16666666666666666
Dairy Science,0.1348314606741573,0.19101123595505617,0.24719101123595505,0.30337078651685395,0.1348314606741573,1.4157303370786516,0.42696629213483145,0.033707865168539325,0.8089887640449438,0.48314606741573035
Economics,0.7,0.05,1.55,0.65,0.1,0.5,1.05,0.05,0.0,0.15
Electrical Engineering,0.14418604651162792,0.12558139534883722,1.9813953488372094,1.4186046511627908,0.16744186046511628,0.5534883720930233,0.4604651162790698,0.08372093023255814,0.26046511627906976,0.07441860465116279
English,1.3333333333333333,0.36666666666666664,0.43333333333333335,0.2,1.5666666666666667,0.2,0.2,0.0,0.016666666666666666,0.0
Environmental Earth and Soil Sciences,0.5520361990950227,0.1493212669683258,0.39819004524886875,0.45701357466063347,0.19004524886877827,1.3031674208144797,0.3665158371040724,0.013574660633484163,0.2850678733031674,0.25339366515837103
Environmental Engineering,0.21666666666666667,0.18333333333333332,0.5666666666666667,1.5666666666666667,0.16666666666666666,0.5666666666666667,0.3,0.016666666666666666,0.6833333333333333,0.5
Environmental Management and Protection,0.6294642857142857,0.14732142857142858,0.3392857142857143,0.36607142857142855,0.16517857142857142,1.40625,0.4017857142857143,0.013392857142857142,0.3392857142857143,0.23214285714285715
Food Science,0.30303030303030304,0.3484848484848485,0.25757575757575757,0.42424242424242425,0.18181818181818182,1.4848484848484849,0.3787878787878788,0.045454545454545456,0.8181818181818182,0.4393939393939394
Forest and Fire Sciences,0.6143497757847534,0.15695067264573992,0.33183856502242154,0.33183856502242154,0.16143497757847533,1.4260089686098654,0.3811659192825112,0.013452914798206279,0.31390134529147984,0.273542600896861
General Engineering,0.11538461538461539,0.09615384615384616,0.8076923076923077,1.5576923076923077,0.36538461538461536,0.6923076923076923,0.46153846153846156,0.038461538461538464,0.9807692307692307,0.19230769230769232
Graphic Communication,0.19402985074626866,0.16417910447761194,0.8507462686567164,0.26865671641791045,0.16417910447761194,0.8805970149253731,0.6417910447761194,0.029850746268656716,0.22388059701492538,0.08955223880597014
History,2.933333333333333,0.13333333333333333,0.28888888888888886,0.2222222222222222,1.1111111111111112,0.17777777777777778,0.15555555555555556,0.0,0.0,0.0
Industrial Engineering,0.4019607843137255,0.23529411764705882,1.5294117647058822,1.607843137254902,0.21568627450980393,1.0,0.8333333333333334,0.0392156862745098,0.28431372549019607,0.13725490196078433
Industrial Technology and Packaging,0.16666666666666666,0.08333333333333333,0.5833333333333334,0.4166666666666667,0.20833333333333334,0.5,0.375,0.041666666666666664,0.125,0.125
Interdisciplinary Studies,2.7222222222222223,0.2777777777777778,0.3888888888888889,0.3333333333333333,0.16666666666666666,0.2777777777777778,0.2222222222222222,0.0,0.1111111111111111,0.0
Journalism,0.6956521739130435,0.15217391304347827,0.45652173913043476,0.2826086956521739,0.32608695652173914,0.5,0.391304347826087,0.021739130434782608,0.021739130434782608,0.021739130434782608
Kinesiology,0.5842696629213483,0.30337078651685395,0.24719101123595505,0.33707865168539325,0.14606741573033707,0.30337078651685395,0.3146067415730337,0.0449438202247191,0.5393258426966292,2.269662921348315
Landscape Architecture,0.5111111111111111,0.1111111111111111,0.26666666666666666,0.17777777777777778,0.022222222222222223,0.37777777777777777,0.13333333333333333,0.0,0.15555555555555556,0.13333333333333333
Liberal Arts and Engineering Studies,0.4024390243902439,0.13414634146341464,1.4268292682926829,1.0,0.18292682926829268,0.573170731707317,0.5121951219512195,0.10975609756097561,0.07317073170731707,0.06097560975609756
Liberal Studies,1.65,0.375,0.25,0.35625,0.3625,0.48125,0.21875,0.03125,0.675,0.56875
Manufacturing Engineering,0.3565217391304348,0.25217391304347825,1.2956521739130435,1.5043478260869565,0.22608695652173913,0.8956521739130435,0.7478260869565218,0.034782608695652174,0.3565217391304348,0.16521739130434782
Marine Sciences,0.3474576271186441,0.576271186440678,0.4915254237288136,0.5423728813559322,0.2711864406779661,0.652542372881356,0.3305084745762712,0.01694915254237288,1.1101694915254237,0.17796610169491525
Materials Engineering,0.18,0.22,0.58,1.12,0.19,0.55,0.46,0.05,0.51,0.23
Mathematics,0.05555555555555555,0.12037037037037036,0.7222222222222222,1.0833333333333333,0.18518518518518517,0.4166666666666667,0.35185185185185186,0.037037037037037035,0.1388888888888889,0.07407407407407407
Mechanical Engineering,0.12698412698412698,0.24603174603174602,1.1111111111111112,1.6666666666666667,0.1349206349206349,0.5714285714285714,0.48412698412698413,0.05555555555555555,0.25396825396825395,0.23809523809523808
