Programs,0,1,2,3,4,5,6,7,8,9
Aerospace Engineering,0.021052631578947368,0.0,0.35789473684210527,0.47368421052631576,0.0,0.042105263157894736,0.010526315789473684,0.09473684210526316,0.021052631578947368,0.0
Agricultural and Environmental Plant Sciences,0.21176470588235294,0.047058823529411764,0.15294117647058825,0.0,0.16470588235294117,0.9411764705882353,0.03529411764705882,0.011764705882352941,0.1411764705882353,0.12941176470588237
Agricultural Business,0.24444444444444444,0.0,0.13333333333333333,0.0,0.0,0.8,0.2222222222222222,0.022222222222222223,0.06666666666666667,0.26666666666666666
Agricultural Communication,0.22727272727272727,0.0,0.09090909090909091,0.0,0.0,0.7045454545454546,0.11363636363636363,0.0,0.11363636363636363,0.1590909090909091
Agricultural Science,0.14953271028037382,0.009345794392523364,0.1308411214953271,0.04672897196261682,0.0,0.5981308411214953,0.1308411214953271,0.028037383177570093,0.04672897196261682,0.18691588785046728
Agricultural Systems Management,0.07407407407407407,0.04938271604938271,0.32098765432098764,0.1728395061728395,0.0,0.345679012345679,0.12345679012345678,0.024691358024691357,0.024691358024691357,0.037037037037037035
Animal Science,0.0594059405940594,0.019801980198019802,0.06930693069306931,0.04455445544554455,0.024752475247524754,0.27722772277227725,0.12376237623762376,0.0297029702970297,0.24257425742574257,0.26732673267326734
Anthropology and Geography,0.6307692307692307,0.12307692307692308,0.046153846153846156,0.12307692307692308,0.046153846153846156,0.3076923076923077,0.06153846153846154,0.0,0.06153846153846154,0.15384615384615385
Architectural Engineering,0.02040816326530612,0.0,0.1836734693877551,0.08163265306122448,0.0,0.02040816326530612,0.0,0.02040816326530612,0.02040816326530612,0.0
Architecture,0.1891891891891892,0.0,0.0,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.0,0.0,0.0,0.02702702702702703
Art and Design,0.6931818181818182,0.03409090909090909,0.045454545454545456,0.0,0.011363636363636364,0.125,0.07954545454545454,0.022727272727272728,0.0,0.0
Biochemistry,0.013157894736842105,0.0,0.02631578947368421,0.07894736842105263,0.0,0.05263157894736842,0.06578947368421052,0.0,0.9078947368421053,0.10526315789473684
Biological Sciences,0.13380281690140844,0.1267605633802817,0.1267605633802817,0.035211267605633804,0.02112676056338028,0.13380281690140844,0.028169014084507043,0.0,0.4154929577464789,0.29577464788732394
Biomedical Engineering,0.01020408163265306,0.0,0.2857142857142857,0.10204081632653061,0.01020408163265306,0.061224489795918366,0.061224489795918366,0.0,0.2857142857142857,0.01020408163265306
BioResource and Agricultural Engineering,0.07936507936507936,0.047619047619047616,0.2698412698412698,0.2222222222222222,0.0,0.20634920634920634,0.047619047619047616,0.0,0.15873015873015872,0.015873015873015872
Business Administration,0.24242424242424243,0.0,0.21212121212121213,0.0,0.030303030303030304,0.0,0.6666666666666666,0.06060606060606061,0.0,0.0
Chemistry,0.014492753623188406,0.0,0.2028985507246377,0.07246376811594203,0.043478260869565216,0.057971014492753624,0.07246376811594203,0.0,0.8840579710144928,0.028985507246376812
Child Development,0.23076923076923078,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.1794871794871795,0.02564102564102564
City and Regional Planning,0.3951612903225806,0.07258064516129033,0.06451612903225806,0.03225806451612903,0.008064516129032258,0.03225806451612903,0.12096774193548387,0.008064516129032258,0.0,0.04032258064516129
Civil Engineering,0.0,0.02857142857142857,0.24285714285714285,0.05714285714285714,0.014285714285714285,0.04285714285714286,0.0,0.0,0.11428571428571428,0.0
Communication Studies,0.7307692307692307,0.038461538461538464,0.0,0.0,0.038461538461538464,0.0,0.11538461538461539,0.0,0.0,0.0
Comparative Ethnic Studies,1.5961538461538463,0.09615384615384616,0.02564102564102564,0.0,0.02564102564102564,0.08974358974358974,0.07051282051282051,0.08333333333333333,0.0,0.08333333333333333
Computer Engineering,0.04819277108433735,0.024096385542168676,0.6746987951807228,0.12048192771084337,0.12048192771084337,0.07228915662650602,0.03614457831325301,0.03614457831325301,0.03614457831325301,0.024096385542168676
Computer Science,0.028409090909090908,0.017045454545454544,0.6761363636363636,0.045454545454545456,0.1590909090909091,0.05113636363636364,0.03409090909090909,0.0625,0.13636363636363635,0.005681818181818182
Construction Management,0.037037037037037035,0.0,0.05555555555555555,0.05555555555555555,0.0,0.037037037037037035,0.14814814814814814,0.037037037037037035,0.037037037037037035,0.037037037037037035
Dairy Science,0.033707865168539325,0.02247191011235955,0.10112359550561797,0.033707865168539325,0.0,0.33707865168539325,0.06741573033707865,0.033707865168539325,0.24719101123595505,0.23595505617977527
Economics,0.05,0.0,0.75,0.05,0.1,0.05,0.45,0.05,0.0,0.0
Electrical Engineering,0.004651162790697674,0.05116279069767442,0.5627906976744186,0.22790697674418606,0.07441860465116279,0.046511627906976744,0.037209302325581395,0.06976744186046512,0.06976744186046512,0.0
English,0.7,0.08333333333333333,0.0,0.0,0.4666666666666667,0.016666666666666666,0.016666666666666666,0.0,0.0,0.0
Environmental Earth and Soil Sciences,0.2171945701357466,0.058823529411764705,0.14027149321266968,0.06787330316742081,0.02262443438914027,0.37104072398190047,0.04524886877828054,0.013574660633484163,0.05429864253393665,0.07239819004524888
Environmental Engineering,0.03333333333333333,0.016666666666666666,0.2833333333333333,0.3,0.0,0.08333333333333333,0.0,0.0,0.23333333333333334,0.05
Environmental Management and Protection,0.2544642857142857,0.05803571428571429,0.09821428571428571,0.05803571428571429,0.008928571428571428,0.3705357142857143,0.06696428571428571,0.013392857142857142,0.08035714285714286,0.07142857142857142
Food Science,0.12121212121212122,0.0,0.10606060606060606,0.030303030303030304,0.0,0.22727272727272727,0.06060606060606061,0.030303030303030304,0.25757575757575757,0.18181818181818182
Forest and Fire Sciences,0.24663677130044842,0.05829596412556054,0.10762331838565023,0.03587443946188341,0.008968609865470852,0.3811659192825112,0.05829596412556054,0.013452914798206279,0.05829596412556054,0.08071748878923767
General Engineering,0.0,0.0,0.2692307692307692,0.19230769230769232,0.038461538461538464,0.057692307692307696,0.0,0.019230769230769232,0.38461538461538464,0.0
Graphic Communication,0.029850746268656716,0.04477611940298507,0.16417910447761194,0.0,0.029850746268656716,0.13432835820895522,0.29850746268656714,0.014925373134328358,0.029850746268656716,0.014925373134328358
History,1.6666666666666667,0.0,0.0,0.0,0.26666666666666666,0.0,0.022222222222222223,0.0,0.0,0.0
Industrial Engineering,0.08823529411764706,0.10784313725490197,0.6470588235294118,0.06862745098039216,0.0196078431372549,0.09803921568627451,0.09803921568627451,0.0392156862745098,0.058823529411764705,0.0
Industrial Technology and Packaging,0.0,0.041666666666666664,0.25,0.08333333333333333,0.0,0.041666666666666664,0.25,0.041666666666666664,0.041666666666666664,0.0
Interdisciplinary Studies,1.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0
Journalism,0.17391304347826086,0.021739130434782608,0.0,0.0,0.0,0.17391304347826086,0.10869565217391304,0.021739130434782608,0.0,0.0
Kinesiology,0.12359550561797752,0.11235955056179775,0.07865168539325842,0.033707865168539325,0.02247191011235955,0.02247191011235955,0.12359550561797752,0.0449438202247191,0.1797752808988764,1.0898876404494382
Landscape Architecture,0.2222222222222222,0.022222222222222223,0.022222222222222223,0.0,0.0,0.08888888888888889,0.044444444444444446,0.0,0.022222222222222223,0.044444444444444446
Liberal Arts and Engineering Studies,0.13414634146341464,0.036585365853658534,0.524390243902439,0.06097560975609756,0.10975609756097561,0.0975609756097561,0.07317073170731707,0.08536585365853659,0.012195121951219513,0.0
Liberal Studies,0.725,0.04375,0.05625,0.08125,0.05625,0.10625,0.05,0.03125,0.15625,0.1875
Manufacturing Engineering,0.0782608695652174,0.10434782608695652,0.5478260869565217,0.10434782608695652,0.017391304347826087,0.10434782608695652,0.10434782608695652,0.034782608695652174,0.08695652173913043,0.0
Marine Sciences,0.1016949152542373,0.17796610169491525,0.16101694915254236,0.03389830508474576,0.025423728813559324,0.0423728813559322,0.0423728813559322,0.01694915254237288,0.3644067796610169,0.059322033898305086
Materials Engineering,0.01,0.04,0.2,0.15,0.01,0.05,0.08,0.04,0.15,0.01
Mathematics,0.009259259259259259,0.018518518518518517,0.2037037037037037,0.18518518518518517,0.08333333333333333,0.009259259259259259,0.018518518518518517,0.027777777777777776,0.018518518518518517,0.0
Mechanical Engineering,0.007936507936507936,0.06349206349206349,0.42063492063492064,0.24603174603174602,0.007936507936507936,0.09523809523809523,0.0,0.05555555555555555,0.031746031746031744,0.0
